company,title,location,repository,category,salary,age,url
TikTok,Software Engineer Graduate - Global E-commerce-Search - 2027 Start,"Seattle, WA",2027-SWE-College-Jobs,FAANG,$202k/yr,28d,https://lifeattiktok.com/search/7670558992960358661
TikTok,Software Development Engineer Graduate - TikTok - Testing - Growth - 2027 Start,"San Jose, CA",2027-SWE-College-Jobs,FAANG,$202k/yr,29d,https://lifeattiktok.com/search/7669957922422507781
TikTok,Software Engineer Graduate - Data Arch - E-commerce - 2027 Start,"Seattle, WA",2027-SWE-College-Jobs,FAANG,$202k/yr,33d,https://lifeattiktok.com/search/7668582086900680965
TikTok,Software Engineer Graduate - Data Arch - E-commerce - 2027 Start,"Seattle, WA",2027-SWE-College-Jobs,FAANG,$202k/yr,33d,https://lifeattiktok.com/search/7668582542044072245
TikTok,Software Engineer Graduate - Global CRM - 2027 Start,"San Jose, CA",2027-SWE-College-Jobs,FAANG,$202k/yr,33d,https://lifeattiktok.com/search/7668554579301124357
TikTok,Backend Software Engineer Graduate - Risk & Response - 2027 Start,"Seattle, WA",2027-SWE-College-Jobs,FAANG,$202k/yr,48d,https://lifeattiktok.com/search/7663032057264244997
TikTok,Backend Software Engineer Graduate - Business Governance - 2027 Start,"San Jose, CA",2027-SWE-College-Jobs,FAANG,$202k/yr,48d,https://lifeattiktok.com/search/7663042453461600517
TikTok,Backend Software Engineer Graduate - Machine Moderation Platform - 2027 Start,"Seattle, WA",2027-SWE-College-Jobs,FAANG,$202k/yr,48d,https://lifeattiktok.com/search/7663036950303050037
Belvedere Trading,Software Engineer - Entry Level 2027,"Chicago, IL",2027-SWE-College-Jobs,Finance,$180k/yr,28d,https://jobs.lever.co/belvederetrading/2f6480e5-7bf1-4c41-b3b5-3c7404d95b5f
Accenture Federal Services,Associate Software Engineer-Hire-to-Train Program - Pega,"Arlington, VA +1",2027-SWE-College-Jobs,Other,"$64,000 - $124,200",0d,https://boards.greenhouse.io/accenturefederalservices/jobs/4710190006?gh_jid=4710190006
Axon,Embedded Technical Account Manager - Suffolk County,"New York City, NY",2027-SWE-College-Jobs,Other,"$52,500 - $84,000   USD",0d,https://job-boards.greenhouse.io/axon/jobs/7963765003
BCMC,Junior ServiceNow Developer,"Falls Church, VA",2027-SWE-College-Jobs,Other,,0d,http://bcmcllc.applytojob.com/apply/ovjISFxx3H/Junior-ServiceNow-Developer
Climavision,Jr. Software Engineer,USA,2027-SWE-College-Jobs,Other,"$75,000 - $90,000",0d,https://climavision.breezy.hr/p/85938efae74c-jr-software-engineer
Kobie,Marketing Operations Developer,"St. Petersburg, FL +6",2027-SWE-College-Jobs,Other,,0d,https://jobs.lever.co/kobie/38a12ba2-528b-4a16-b417-25bada318899
Nationwide,Engineer - Software Engineer - Full Stack,"Ohio, USA",2027-SWE-College-Jobs,Other,"$60,900.00 - $113,300.00",0d,https://nationwide.wd1.myworkdayjobs.com/en-US/nationwide_career/job/Ohio---Columbus-Three-Nationwide-Plaza/Engineer--Software-Engineer--Full-Stack-_100006
PagerDuty,Site Reliability Engineer I,"Atlanta, GA",2027-SWE-College-Jobs,Other,"$98,000 - $148,500",0d,https://job-boards.greenhouse.io/pagerduty/jobs/6162484004
PTC,Cloud Services Ops - Associate Engineer,"Remote - Uniontown, PA",2027-SWE-College-Jobs,Other,"$55,000 - $65,000",0d,https://ptc.wd1.myworkdayjobs.com/en-US/ptc/job/Remote-USA/Cloud-Services-Ops--Associate-Engineer_JR112675-1
Syncreon Consulting,PL/SQL Developer - E&U- Experience,"Dallas, TX",2027-SWE-College-Jobs,Other,,0d,https://jobs.smartrecruiters.com/SyncreonConsulting/744000146776292-pl-sql-developer-e-u-experience-?oga=true
Syncreon Consulting,Mainframe Developer - ACH and CA7 experience is mandatory,"Buffalo, NY",2027-SWE-College-Jobs,Other,,0d,https://jobs.smartrecruiters.com/SyncreonConsulting/744000146812081-mainframe-developer-ach-and-ca7-experience-is-mandatory?oga=true
Valon Tech,Software Engineer New Grad,"New York City, NY +1",2027-SWE-College-Jobs,Other,"$135,000 - $160,000",0d,https://jobs.ashbyhq.com/valon/e08ad09a-4408-4210-8c1b-da6510f83324
AeroVironment,Entry-Level Software Engineer,"Austin, TX",2027-SWE-College-Jobs,Other,"$68,000 - $119,000",1d,https://avav.wd1.myworkdayjobs.com/en-US/avav/job/Austin-TX/Entry-Level-Software-Engineer_8600
Applied Materials,Algorithm Developer I New College Grad- Bachelor's - Santa Clara - CA,"Santa Clara, CA",2027-SWE-College-Jobs,Other,$0.00 - $0.00,1d,https://amat.wd1.myworkdayjobs.com/en-US/external/job/Santa-ClaraCA/Algorithm-Developer-I-New-College-Grad--Bachelor-s--Santa-Clara--CA-_R2626605
Boeing,Software Engineer - Associate or Experienced,"Seal Beach, CA",2027-SWE-College-Jobs,Other,"$106,250 - $143,750",1d,https://boeing.wd1.myworkdayjobs.com/en-US/external_careers/job/USA---Seal-Beach-CA/Software-Engineer--Associate-or-Experienced-_JR2026520956-1
Boeing,Software Engineer - Associate or Experienced,"Seal Beach, CA",2027-SWE-College-Jobs,Other,"$106,250 - $143,750",1d,https://boeing.wd1.myworkdayjobs.com/en-US/external_subsidiary/job/USA---Seal-Beach-CA/Software-Engineer--Associate-or-Experienced-_JR2026520956
Booz Allen,Software Developer,"Suffolk, VA",2027-SWE-College-Jobs,Other,"$61,900.00 - $141,000.00",1d,https://bah.wd1.myworkdayjobs.com/en-US/bah_jobs/job/Suffolk-VA/Software-Developer_R0248463
CACI,Software Engineer,"Lisle, IL",2027-SWE-College-Jobs,Other,"$63,800 - $127,500 USD",1d,https://caci.wd1.myworkdayjobs.com/en-US/external/job/Lisle-IL-US/Software-Engineer_331374
Ciena,WaveLogic Software Developer - New Grad,"Atlanta, GA",2027-SWE-College-Jobs,Other,"$68,900 - $110,100",1d,https://ciena.wd5.myworkdayjobs.com/en-US/careers/job/Atlanta/WaveLogic-Software-Developer---New-Grad_R031608
Clearwater Analytics,Software Development Engineer I,"Seattle, WA",2027-SWE-College-Jobs,Other,"$105,000.00 - $120,000.00",1d,https://clearwateranalytics.wd1.myworkdayjobs.com/en-US/clearwater_analytics_careers/job/Office---Seattle/Software-Development-Engineer-I_R12047
Clearwater Analytics,Quantitative Developer I,"New York City, NY",2027-SWE-College-Jobs,Other,"$105,000.00 - $120,000.00",1d,https://clearwateranalytics.wd1.myworkdayjobs.com/en-US/clearwater_analytics_careers/job/Office---New-York/Quantitative-Developer-I_R12045
Clearwater Analytics,Quantitative Developer I,"New York City, NY",2027-SWE-College-Jobs,Other,"$105,000.00 - $120,000.00",1d,https://clearwateranalytics.wd1.myworkdayjobs.com/en-US/clearwater_analytics_careers/job/Office---New-York/Quantitative-Developer-I_R12046
General Dynamics Mission Systems,Software Engineer - Entry Level,"Pittsfield, MA",2027-SWE-College-Jobs,Other,"$85,807.00 - $95,193.00",1d,https://careers-gdms.icims.com/jobs/74682/software-engineer-%e2%80%93-entry-level/job
General Motors,Entry Level Software Quality & Testing Engineer,"Milford, MI +1",2027-SWE-College-Jobs,Other,,1d,https://generalmotors.wd5.myworkdayjobs.com/en-US/careers_gm/job/Milford-Michigan-United-States-of-America/Entry-Level-Software-Quality---Testing-Engineer_JR-202619105
General Motors,Entry Level Software Engineer,"Milford, MI +1",2027-SWE-College-Jobs,Other,,1d,https://generalmotors.wd5.myworkdayjobs.com/en-US/careers_gm/job/Milford-Michigan-United-States-of-America/Entry-Level-Software-Engineer_JR-202618501
Harris Computer,Associate AI Assisted Software Developer,"Remote - Idaho, USA",2027-SWE-College-Jobs,Other,"$65,000 - $75,000 USD",1d,https://harriscomputer.wd3.myworkdayjobs.com/en-US/1/job/Remote---Idaho/Associate-AI-Assisted-Software-Developer_R0046480-2
Home Depot,Software Engineer II - Reliability Engineering Tooling - Remote,"Remote - Georgia, USA",2027-SWE-College-Jobs,Other,"$90,000.00 - $150,000.00",1d,https://homedepot.wd5.myworkdayjobs.com/en-US/careerdepot/job/GEORGIA---VIRTUAL---GA01/Software-Engineer-II---Reliability-Engineering-Tooling--Remote-_Req192135
KLA,Software Engineer,"Milpitas, CA",2027-SWE-College-Jobs,Other,"$114,800.00 - $195,200.00",1d,https://kla.wd1.myworkdayjobs.com/en-US/ur/job/Milpitas-CA/Software-Engineer_2640196
LexisNexis,Software Engineer II,"Raleigh, NC",2027-SWE-College-Jobs,Other,"$71,600 - $119,400",1d,https://relx.wd3.myworkdayjobs.com/en-US/lexisnexislegal/job/Raleigh-NC/Software-Engineer-II_R117664
Marathon Petroleum,Associate Software Engineer,"San Antonio, TX +1",2027-SWE-College-Jobs,Other,,1d,https://mpc.wd1.myworkdayjobs.com/en-US/mpccareers/job/San-Antonio-Texas/Associate-Software-Engineer_00023623
Northrop Grumman,Northrop Grumman - SkillBridge Java Software Engineer Level 1 or 2,"Remote - Aurora, CO +2",2027-SWE-College-Jobs,Other,"$76,200.00 - $114,400.00",1d,https://ngc.wd1.myworkdayjobs.com/en-US/northrop_grumman_external_site/job/United-States-Colorado-Aurora/Northrop-Grumman--SkillBridge--Java-Software-Engineer-Level-1-or-2_R10248772
PepsiCo,SWE & App Arch Engineer,"New York City, NY",2027-SWE-College-Jobs,Other,"$79,800 - $136,100",1d,https://uscareers-pepsico.icims.com/jobs/468396/swe-%26-app-arch-engineer/job
Peraton,Cyber Software Engineering - Associate - Annapolis Junction - MD,"Annapolis Junction, MD",2027-SWE-College-Jobs,Other,"$80,000 - $128,000",1d,https://careers-peraton.icims.com/jobs/170237/cyber-software-engineering%2c-associate---annapolis-junction%2c-md/job
Plaid,Software Engineer - Backend,"Seattle, WA",2027-SWE-College-Jobs,Other,"$176,400 - $226,800",1d,https://jobs.ashbyhq.com/plaid/664df3be-6be0-432f-8a35-ec7af986fd0d
Raytheon,Software Engineer I - Onsite,"Cedar Rapids, IA",2027-SWE-College-Jobs,Other,"$57,200 USD - $108,800 USD",1d,https://globalhr.wd5.myworkdayjobs.com/en-US/rec_rtx_ext_gateway/job/US-IA-CEDAR-RAPIDS-105--400-Collins-Rd-NE--BLDG-105/Software-Engineer-I--Onsite-_01867125-1
Space Dynamics Laboratory,Software Engineer,"North Logan, UT",2027-SWE-College-Jobs,Other,"$70,000 - $105,000",1d,http://spacedynamicslaboratory.applytojob.com/apply/bpQKRcIwMJ/Software-Engineer
TJX,Retail Front End Manager,"Orem, UT",2027-SWE-College-Jobs,Other,$14.50 to $15.00 per hour,1d,https://tjx.wd1.myworkdayjobs.com/en-US/tjx_external/job/Orem-UT-84058/Retail-Front-End-Manager_REQ152326
Vermeer,Engineer I - Embedded Software Engineer - Engineering Development Program 2027,"Pella, IA",2027-SWE-College-Jobs,Other,,1d,https://vermeer.wd5.myworkdayjobs.com/en-US/externalcareersite/job/Pella-Iowa-USA---Plant-7--West-Segment-Office/Engineer-I---Embedded-Software-Engineer--Engineering-Development-Program-2027-_REQ-22180
Zoox,Embedded Software Engineer - Drive Systems,"Foster City, CA",2027-SWE-College-Jobs,Other,"$137,000 - $207,000",1d,https://jobs.lever.co/zoox/ea3fbfaf-588b-434a-9a5a-c61edc731a40
Avalore,Site Reliability Engineer,"Arlington, VA",2027-SWE-College-Jobs,Other,"$107,000 - $220,000",2d,https://apply.workable.com/avalore/j/F21E77744E/
Avalore,Cloud Engineer,"Arlington, VA",2027-SWE-College-Jobs,Other,"$107,000 - $220,000",2d,https://apply.workable.com/avalore/j/E1FC5D9DD1/
Avalore,Support Systems Developer/Engineer,"Arlington, VA",2027-SWE-College-Jobs,Other,"$107,000 - $220,000",2d,https://apply.workable.com/avalore/j/60903E3667/
Booz Allen,C++ Software Engineer - Junior,"Beavercreek, OH",2027-SWE-College-Jobs,Other,"$55,200.00 - $126,000.00",2d,https://bah.wd1.myworkdayjobs.com/en-US/bah_jobs/job/Beavercreek-OH/C---Software-Engineer--Junior_R0240412
CDK Global,Associate Software Engineer,"Austin, TX +1",2027-SWE-College-Jobs,Other,"$70,000 - $85,000",2d,https://cdk.wd1.myworkdayjobs.com/en-US/cdk/job/Austin-TX-USA/Associate-Software-Engineer_JR9201-1
City of Philadelphia,Junior Cloud Engineer,"Philadelphia, PA",2027-SWE-College-Jobs,Other,$70k-$75k,2d,https://jobs.smartrecruiters.com/CityofPhiladelphia/744000146469759-junior-cloud-engineer?oga=true
Guidehouse,Salesforce Developer,Remote - USA,2027-SWE-College-Jobs,Other,"$68,000.00 - $113,000.00",2d,https://guidehouse.wd1.myworkdayjobs.com/en-US/external/job/US---Remote-Any-location/Salesforce-Developer_43774-1
Leidos,Junior DevOps Engineer,"Chantilly, VA +1",2027-SWE-College-Jobs,Other,"$69,550.00 - $125,725.00",2d,https://leidos.wd5.myworkdayjobs.com/en-US/external/job/Chantilly-VA/Junior-DevOps-Engineer_R-00190855
OmegaHires,Java Python AI Developer,"Phoenix, AZ",2027-SWE-College-Jobs,Other,$50 - $70,2d,http://omegahires.applytojob.com/apply/aDHPuh97BW/Java-Python-AI-Developer
OmegaHires,Java Springboot Python AI FS Developer,USA,2027-SWE-College-Jobs,Other,$50 - $70,2d,http://omegahires.applytojob.com/apply/Oj9Hboc7Zk/Java-Springboot-Python-AI-FS-Developer
Precisely,Associate software Engineer - Python AI,USA,2027-SWE-College-Jobs,Other,,2d,https://www.precisely.com/careers-and-culture/us-jobs/job/4722721005?gh_jid=4722721005
RELX,Tech Accelerate Graduate Program - Software Engineer - Boca Raton - June,"Boca Raton, FL",2027-SWE-College-Jobs,Other,"$59,200 - $98,600",2d,https://relx.wd3.myworkdayjobs.com/en-US/relx/job/Boca-Raton-FL/Tech-Accelerate-Graduate-Program---Software-Engineer--Boca-Raton---June-_R116023
SpaceX,Software Engineer - HITL - Top Secret Clearance,"Hawthorne, CA",2027-SWE-College-Jobs,Other,"$125,000.00 - $160,000.00",2d,https://boards.greenhouse.io/spacex/jobs/8749210002?gh_jid=8749210002
TD Bank,2027 Summer Analyst - Software Engineering Rotational Program - New York City,"New York City, NY",2027-SWE-College-Jobs,Other,,2d,https://td.wd3.myworkdayjobs.com/en-US/td_bank_careers/job/New-York-New-York/XMLNAME-2027-Summer-Analyst---Software-Engineering-Rotational-Program--New-York-City-_R_1508053
Anduril,Embedded Firmware Engineer - Connected Warfare,"Costa Mesa, CA",2027-SWE-College-Jobs,Other,"$166,000 - $220,000   USD",4d,https://boards.greenhouse.io/andurilindustries/jobs/5225618007?gh_jid=5225618007
SharkNinja,Associate Product Developer - Corded/Cordless,"Needham, MA",2027-SWE-College-Jobs,Other,"$56,300 - $80,000   USD",4d,https://job-boards.greenhouse.io/sharkninjaoperatingllc/jobs/4707165006
Choice Hotels,Software Engineer 1 - Guest & Loyalty Domain,"Scottsdale, AZ",2027-SWE-College-Jobs,Other,,5d,https://choicehotels.wd5.myworkdayjobs.com/en-US/external/job/Scottsdale-AZ---Technology--Digital-Commerce-Center/Software-Engineer-1_R22196
Hewlett Packard Enterprise,Firmware Engineer Graduate,"Spring, TX +9",2027-SWE-College-Jobs,Other,"$75,700 - $143,900",5d,https://hpe.wd5.myworkdayjobs.com/en-US/jobsathpe/job/Spring-Texas-United-States-of-America/Firmware-Engineer-Graduate_1213626-1
Anatomage,3D Software Junior Developer,"Santa Clara, CA",2027-SWE-College-Jobs,Other,,6d,https://apply.workable.com/anatomage/j/9E0E93FEFF/
Delta Solutions & Strategies,Junior Software Engineer,"Colorado Springs, CO",2027-SWE-College-Jobs,Other,"$70,000 - $90,000",6d,https://jobs.lever.co/deltasands/78ed860f-7c69-4888-9a05-e8c9006be291
Ontic,Associate Software Engineer - Full Stack,"Austin, TX",2027-SWE-College-Jobs,Other,"$80,000 - $100,000",6d,https://jobs.ashbyhq.com/ontic/d50b6bea-876f-43fc-afb9-716efe9eca02
Team Cymru,Cloud Engineer,"Lake Mary, FL",2027-SWE-College-Jobs,Other,,6d,http://teamcymru.applytojob.com/apply/Uw75Wk8CMs/Cloud-Engineer
Valnet Tech Sites,Android Police - News Writer,"Boston, MA",2027-SWE-College-Jobs,Other,,6d,http://valnettech.applytojob.com/apply/sPZhxG3fhX/Android-Police-News-Writer
Allocore,Junior Cloud Operations Engineer,"Mechanicsburg, PA",2027-SWE-College-Jobs,Other,,7d,http://summittechnologygroup.applytojob.com/apply/vlDJqGdRAc/Junior-Cloud-Operations-Engineer
BlueCross BlueShield of Tennessee,Cloud Engineer,"Remote - Chattanooga, TN",2027-SWE-College-Jobs,Other,,7d,https://bcbst.wd1.myworkdayjobs.com/en-US/external/job/USA-TN-Chattanooga-Remote/Data-Engineer_R-50971
General Dynamics Mission Systems,Software Engineer - Entry Level for Crypto and Cross Domain Solutions,"Scottsdale, AZ",2027-SWE-College-Jobs,Other,"$77,843.00 - $86,358.00",7d,https://careers-gdms.icims.com/jobs/74514/software-engineer-%e2%80%93-entry-level-for-crypto-and-cross-domain-solutions/job
Thermo Fisher Scientific,Embedded Controls Engineer,"Marietta, OH",2027-SWE-College-Jobs,Other,,7d,https://thermofisher.wd5.myworkdayjobs.com/en-US/thermofishercareers/job/Marietta-Ohio-USA/Embedded-Controls-Engineer_R-01364234
True Anomaly,Flight Software Engineer I - New Grad,"Denver, CO +1",2027-SWE-College-Jobs,Other,"$75,000 (Est.)",7d,https://job-boards.greenhouse.io/trueanomalyinc/jobs/5221572007
WellSky,Associate Software Engineer - DevOps Engineer,"Overland Park, KS",2027-SWE-College-Jobs,Other,,7d,https://wellsky.wd1.myworkdayjobs.com/en-US/wellskycareers/job/Overland-Park-KS/Associate-Software-Engineer---DevOps-Engineer_JR5080
Alarm.com,Embedded Software Engineer I,"Tysons, VA",2027-SWE-College-Jobs,Other,"$90,000 - $100,000   USD",8d,https://job-boards.greenhouse.io/alarmcom/jobs/8622530002
Metron,Associate Software Engineer,"Reston, VA",2027-SWE-College-Jobs,Other,$2 - $20,8d,https://job-boards.greenhouse.io/metron/jobs/5211456007
Caris Life Sciences,Associate Software Engineer,"Irving, TX",2027-SWE-College-Jobs,Other,,9d,https://carislifesciences.wd12.myworkdayjobs.com/en-US/cls/job/Irving-TX---75039/Associate-Software-Engineer_JR105464
Choice Hotels,Software Engineer 1 - Mobile Apps - Kotlin exposure required,"Scottsdale, AZ",2027-SWE-College-Jobs,Other,,9d,https://choicehotels.wd5.myworkdayjobs.com/en-US/external/job/Scottsdale-AZ---Technology--Digital-Commerce-Center/Software-Engineer-1--Mobile-Apps---Kotlin-exposure-required_R22195
General Dynamics Mission Systems,Entry Level Software Systems Engineer,"Manassas, VA",2027-SWE-College-Jobs,Other,"$77,843.00 - $86,358.00",9d,https://careers-gdms.icims.com/jobs/74522/entry-level-software-systems-engineer/job
Nightwing,Dev Ops Engineer,"Sterling, VA",2027-SWE-College-Jobs,Other,"$77,000 - $163,000",9d,https://nwis.wd12.myworkdayjobs.com/en-US/nw/job/Sterling-VA/Dev-Ops-Engineer_JR102017
P&G - Procter & Gamble,IT Engineering - Software - Platform - & Network - 2027 Grads,"Cincinnati, OH",2027-SWE-College-Jobs,Other,"$85,000.00 - $122,200.00",9d,https://pg.wd5.myworkdayjobs.com/en-US/1000/job/CINCINNATI-GENERAL-OFFICES/IT-Engineering--Software--Platform----Network----2027-Grads-_R000157918
Power Digital,Junior Software Engineer,Remote - USA +1,2027-SWE-College-Jobs,Other,,9d,https://job-boards.greenhouse.io/powerdigitalmarketing/jobs/5219853007
Power Digital,Junior Software Engineer,Remote - USA +1,2027-SWE-College-Jobs,Other,,9d,https://job-boards.greenhouse.io/powerdigitalmarketing/jobs/5216069007
Power Digital,Junior Software Engineer,Remote - USA +1,2027-SWE-College-Jobs,Other,,9d,https://job-boards.greenhouse.io/powerdigitalmarketing/jobs/5219859007
Power Digital,Junior Software Engineer,Remote - USA +1,2027-SWE-College-Jobs,Other,,9d,https://job-boards.greenhouse.io/powerdigitalmarketing/jobs/5219870007
Power Digital,Junior Software Engineer,Remote - USA +1,2027-SWE-College-Jobs,Other,,9d,https://job-boards.greenhouse.io/powerdigitalmarketing/jobs/5219866007
Tatitlek,Junior Software Developer,USA,2027-SWE-College-Jobs,Other,,9d,https://careers-tatitlek.icims.com/jobs/2738/junior-software-developer/job
Greptile,Frontend Engineer,"San Francisco, CA",2027-SWE-College-Jobs,Other,,11d,https://jobs.ashbyhq.com/greptile/ce412761-a605-4540-9fb5-624c67ba2b02
KBR,Simulation Software Analyst / Engineer,"Beavercreek, OH",2027-SWE-College-Jobs,Other,,11d,https://kbr.wd5.myworkdayjobs.com/en-US/kbr_careers/job/Beavercreek-Ohio/Simulation-Software-Analyst---Engineer_R2128730
Bespoke Technologies,ServiceNow Developer,"Northern VA, VA",2027-SWE-College-Jobs,Other,,12d,http://bespoketechinc.applytojob.com/apply/P7dQwZcnVc/ServiceNow-Developer
CompuGroup Medical SE & Co. KGaA,Software Support Specialist I,"Austin, TX",2027-SWE-College-Jobs,Other,,12d,https://cgm.wd3.myworkdayjobs.com/en-US/cgm/job/Austin--13640-Briarwick-Dr-Suite-110/Software-Support-Specialist-I_JR108644
General Dynamics Mission Systems,Software Engineer - Entry Level,"Manassas, VA",2027-SWE-College-Jobs,Other,"$77,843.00 - $86,358.00",12d,https://careers-gdms.icims.com/jobs/74471/software-engineer-%e2%80%93-entry-level/job
Morgan Stanley,Equity Research - Analyst/Associate - Software - New York,"New York City, NY",2027-SWE-College-Jobs,Other,"$110,000 (Est.)",12d,https://ms.wd5.myworkdayjobs.com/en-US/external/job/New-York-New-York-United-States-of-America/Equity-Research-Analyst-Associate---Software_JR040545-1
Nightwing,Dev Ops Engineer,"Sterling, VA",2027-SWE-College-Jobs,Other,"$77,000 - $163,000",12d,https://nwis.wd12.myworkdayjobs.com/en-US/nw/job/Sterling-VA/Dev-Ops-Engineer_JR101999
SERES,Embedded Firmware Engineer,"Milpitas, CA",2027-SWE-College-Jobs,Other,"$80,000 - $120,000",12d,https://www.driveseres.com/career/?gh_jid=8146278
SimVentions,Jr-to-Mid Software Developer,"Dahlgren, VA",2027-SWE-College-Jobs,Other,"$79,000.00 - $109,760.00",12d,https://careers-simventions.icims.com/jobs/1618/jr-to-mid-software-developer/job
SpaceX,Software Engineer - Simulation & Flight Systems,"Hawthorne, CA",2027-SWE-College-Jobs,Other,"$125,000.00 - $160,000.00",12d,https://boards.greenhouse.io/spacex/jobs/8735368002?gh_jid=8735368002
SpaceX,Full Stack Software Engineer - Simulation & Flight Systems,"Hawthorne, CA",2027-SWE-College-Jobs,Other,"$125,000.00 - $160,000.00",12d,https://boards.greenhouse.io/spacex/jobs/8731959002?gh_jid=8731959002
Guidehouse,Data Analyst - Dashboard Developer,"Arlington, VA",2027-SWE-College-Jobs,Other,,13d,https://guidehouse.wd1.myworkdayjobs.com/en-US/external/job/US---VA-Arlington/Data-Analyst--Dashboard-Developer-_42823-1
Peraton,Cobol Software Developer,USA,2027-SWE-College-Jobs,Other,"$51,000 - $82,000",13d,https://careers-peraton.icims.com/jobs/169890/cobol-software-developer/job
Peraton,Cobol Software Developer,USA,2027-SWE-College-Jobs,Other,"$51,000 - $82,000",13d,https://careers-peraton.icims.com/jobs/169891/cobol-software-developer/job
Peterson Technologies,Cloud Software Engineer,"Annapolis Junction, MD",2027-SWE-College-Jobs,Other,"$165,000 - $200,000",13d,http://petersontechnologies.applytojob.com/apply/XJxNmWnsnO/Cloud-Software-Engineer
Anduril,Software Engineer - Battlespace Awareness,"Broomfield, CO +1",2027-SWE-College-Jobs,Other,"$111,000 - $147,000   USD",14d,https://boards.greenhouse.io/andurilindustries/jobs/5215627007?gh_jid=5215627007
Anduril,Software Engineer - Tracking,"Broomfield, CO +1",2027-SWE-College-Jobs,Other,,14d,https://boards.greenhouse.io/andurilindustries/jobs/5215629007?gh_jid=5215629007
Blue Origin,Launch and Test Engineer III - Ground Software,"Space Coast, FL",2027-SWE-College-Jobs,Other,,14d,https://blueorigin.wd5.myworkdayjobs.com/en-US/blueorigin/job/Space-Coast-FL/Launch-and-Test-Engineer-III--Ground-Software-_R70730-1
Health Catalyst,Jr DevOps Engineer- Interoperability,"Salt Lake City, UT",2027-SWE-College-Jobs,Other,,14d,https://healthcatalyst.wd5.myworkdayjobs.com/en-US/healthcatalystcareers/job/Salt-Lake-City-UT/Jr-DevOps-Engineer--Interoperability_REQ-3280
Nike,Footwear Product Developer,"Beaverton, OR",2027-SWE-College-Jobs,Other,,14d,https://nike.wd1.myworkdayjobs.com/en-US/nke/job/Beaverton-Oregon/Footwear-Product-Developer_R-90233
SUSE,Cloud Native Support Engineer,"Pleasant Grove, UT +6",2027-SWE-College-Jobs,Other,,14d,https://suse.wd3.myworkdayjobs.com/en-US/jobsatsuse/job/Pleasant-Grove-UT-United-States-of-America/Cloud-Native-Support-Engineer_71007758
Applied Materials,Global Software Support Engineer I,"Austin, TX",2027-SWE-College-Jobs,Other,"$70,000.00 - $95,500.00",15d,https://amat.wd1.myworkdayjobs.com/en-US/external/job/AustinTX/Global-Software-Support-Engineer-I_R2625245
LMI Innovation,SharePoint & Power Platform Developer,"Wright-Patterson AFB, OH",2027-SWE-College-Jobs,Other,"$105,000.00 - $125,000",15d,https://careers-lmi.icims.com/jobs/14447/sharepoint-%26-power-platform-developer/job
National Information Solutions Cooperative,Software Developer - Meter Data Management Software - Full Stack - Back End,"Cedar Rapids, IA +2",2027-SWE-College-Jobs,Other,"$25,000 (Est.)",15d,https://job-boards.greenhouse.io/testnisc/jobs/8137825
National Information Solutions Cooperative,Software Developer - Meter Data Management Software - Full Stack - Back End,"Cedar Rapids, IA +2",2027-SWE-College-Jobs,Other,"$25,000 (Est.)",15d,https://job-boards.greenhouse.io/testnisc/jobs/8137804
National Information Solutions Cooperative,Software Developer - Meter Data Management Software - Full Stack - Back End,"Cedar Rapids, IA +2",2027-SWE-College-Jobs,Other,,15d,https://job-boards.greenhouse.io/testnisc/jobs/8137829
National Information Solutions Cooperative,Software Developer - Meter Data Management Software - Full Stack - Back End,"Cedar Rapids, IA +2",2027-SWE-College-Jobs,Other,"$25,000 (Est.)",15d,https://job-boards.greenhouse.io/nisc/jobs/8137777
Assyst,.NET Developer - Entry Level,"Sterling, VA",2027-SWE-College-Jobs,Other,,16d,https://job-boards.greenhouse.io/assystinc/jobs/4371586009
LMI Innovation,Jr. Android Engineer - RFID,Remote - USA,2027-SWE-College-Jobs,Other,"$57,000 - $97,000",16d,https://careers-lmi.icims.com/jobs/14418/jr.-android-engineer-%28rfid%29/job
Teledyne,Jr. Adobe Captivate Developer,"Texas, USA",2027-SWE-College-Jobs,Other,,16d,https://flir.wd1.myworkdayjobs.com/en-US/flircareers/job/US---Field---Texas/Jr-Adobe-Captivate-Developer_REQ36326
Teledyne,Jr. Adobe Captivate Developer,"Texas, USA",2027-SWE-College-Jobs,Other,,16d,https://flir.wd1.myworkdayjobs.com/en-US/flircareers/job/US---Field---Texas/Jr-Adobe-Captivate-Developer_REQ36327
Careerswift,JUNIOR SOFTWARE DEVELOPER,USA,2027-SWE-College-Jobs,Other,"$65,000 - $85,000",19d,https://jobs.ashbyhq.com/careerswift.ai/90833e01-246c-4e30-97a6-4dd3ac317876
CVS Health,Front End Pharmacy Tech,"Pittsburgh, PA",2027-SWE-College-Jobs,Other,$17.00 - $28.46,19d,https://cvshealth.wd1.myworkdayjobs.com/en-US/cvs_health_careers/job/PA---Pittsburgh/Front-End-Pharmacy-Tech_R1006948
Fidelity Investments,January 2027 - Leap Software Engineer,"Westlake, TX +2",2027-SWE-College-Jobs,Other,,19d,https://fmr.wd1.myworkdayjobs.com/en-US/targeted/job/Westlake-TX/January-2027---Leap-Software-Engineer_2133859
Fidelity Investments,April 2027 - Leap Software Engineer,"Westlake, TX +2",2027-SWE-College-Jobs,Other,,19d,https://fmr.wd1.myworkdayjobs.com/en-US/targeted/job/Westlake-TX/April-2027---Leap-Software-Engineer_2133870
