company,title,location,repository,category,salary,age,url
Ontic,Associate Software Engineer - Full Stack,"Austin, TX",2027-SWE-College-Jobs,Other,"$80,000 - $100,000",4d,https://jobs.ashbyhq.com/ontic/d50b6bea-876f-43fc-afb9-716efe9eca02
Raytheon,Software Platform Engineer I - Onsite,"Marlborough, MA",2027-SWE-College-Jobs,Other,"$57,200 USD - $108,800 USD",4d,https://globalhr.wd5.myworkdayjobs.com/en-US/rec_rtx_ext_gateway/job/US-MA-MARLBOROUGH-MA2--1001-Boston-Post-Rd--BLDG-2/Software-Platform-Engineer-I--Onsite-_01870054
Valnet Tech Sites,Android Police - News Writer,"Boston, MA",2027-SWE-College-Jobs,Other,,4d,http://valnettech.applytojob.com/apply/sPZhxG3fhX/Android-Police-News-Writer
BlueCross BlueShield of Tennessee,Cloud Engineer,"Remote - Chattanooga, TN",2027-SWE-College-Jobs,Other,,5d,https://bcbst.wd1.myworkdayjobs.com/en-US/external/job/USA-TN-Chattanooga-Remote/Data-Engineer_R-50971
Bosch,Public Cloud Migration/Build Specialist,"Telengana, IN",2027-SWE-College-Jobs,Other,,5d,https://jobs.smartrecruiters.com/BoschGroup/744000145655439-public-cloud-migration-build-specialist?oga=true
Delta Solutions & Strategies,Junior Software Engineer,"Colorado Springs, CO",2027-SWE-College-Jobs,Other,"$70,000 - $90,000",5d,https://jobs.lever.co/deltasands/78ed860f-7c69-4888-9a05-e8c9006be291
Energy Solutions,Software Engineer I - Portland - OR - US,"Boston, MA +4",2027-SWE-College-Jobs,Other,,5d,https://job-boards.greenhouse.io/energysolutions/jobs/5222431007
Energy Solutions,Software Engineer I - Orange - CA - US,"Boston, MA +4",2027-SWE-College-Jobs,Other,,5d,https://job-boards.greenhouse.io/energysolutions/jobs/5222429007
Energy Solutions,Software Engineer I - Oakland - CA - US,"Boston, MA +3",2027-SWE-College-Jobs,Other,,5d,https://job-boards.greenhouse.io/energysolutions/jobs/5222428007
Energy Solutions,Software Engineer I - New York - NY - US,"Boston, MA +3",2027-SWE-College-Jobs,Other,,5d,https://job-boards.greenhouse.io/energysolutions/jobs/5222432007
Energy Solutions,Software Engineer I - Chicago - IL - US,"Boston, MA +3",2027-SWE-College-Jobs,Other,,5d,https://job-boards.greenhouse.io/energysolutions/jobs/5222430007
General Dynamics Mission Systems,Software Engineer - Entry Level for Crypto and Cross Domain Solutions,"Scottsdale, AZ",2027-SWE-College-Jobs,Other,"$77,843.00 - $86,358.00",5d,https://careers-gdms.icims.com/jobs/74514/software-engineer-%e2%80%93-entry-level-for-crypto-and-cross-domain-solutions/job
Thermo Fisher Scientific,Embedded Controls Engineer,"Marietta, OH",2027-SWE-College-Jobs,Other,,5d,https://thermofisher.wd5.myworkdayjobs.com/en-US/thermofishercareers/job/Marietta-Ohio-USA/Embedded-Controls-Engineer_R-01364234
WellSky,Associate Software Engineer - DevOps Engineer,"Overland Park, KS",2027-SWE-College-Jobs,Other,,5d,https://wellsky.wd1.myworkdayjobs.com/en-US/wellskycareers/job/Overland-Park-KS/Associate-Software-Engineer---DevOps-Engineer_JR5080
Alarm.com,Embedded Software Engineer I,"Tysons, VA",2027-SWE-College-Jobs,Other,"$90,000 - $100,000   USD",6d,https://job-boards.greenhouse.io/alarmcom/jobs/8622530002
Allocore,Junior Cloud Operations Engineer,"Mechanicsburg, PA",2027-SWE-College-Jobs,Other,,6d,http://summittechnologygroup.applytojob.com/apply/vlDJqGdRAc/Junior-Cloud-Operations-Engineer
Jobgether,Analista de Qualidade de Software - Junior,USA,2027-SWE-College-Jobs,Other,,6d,https://jobs.lever.co/jobgether/03984a23-306c-4c70-9b27-6e7a1c8e94ee
Metron,Associate Software Engineer,"Reston, VA",2027-SWE-College-Jobs,Other,$2 - $20,6d,https://job-boards.greenhouse.io/metron/jobs/5211456007
True Anomaly,Flight Software Engineer I - New Grad,"Denver, CO +1",2027-SWE-College-Jobs,Other,"$75,000 (Est.)",6d,https://job-boards.greenhouse.io/trueanomalyinc/jobs/5221572007
Caris Life Sciences,Associate Software Engineer,"Irving, TX",2027-SWE-College-Jobs,Other,,7d,https://carislifesciences.wd12.myworkdayjobs.com/en-US/cls/job/Irving-TX---75039/Associate-Software-Engineer_JR105464
Choice Hotels,Software Engineer 1 - Mobile Apps - Kotlin exposure required,"Scottsdale, AZ",2027-SWE-College-Jobs,Other,,7d,https://choicehotels.wd5.myworkdayjobs.com/en-US/external/job/Scottsdale-AZ---Technology--Digital-Commerce-Center/Software-Engineer-1--Mobile-Apps---Kotlin-exposure-required_R22195
General Dynamics Mission Systems,Entry Level Software Systems Engineer,"Manassas, VA",2027-SWE-College-Jobs,Other,"$77,843.00 - $86,358.00",7d,https://careers-gdms.icims.com/jobs/74522/entry-level-software-systems-engineer/job
Nightwing,Dev Ops Engineer,"Sterling, VA",2027-SWE-College-Jobs,Other,"$77,000 - $163,000",7d,https://nwis.wd12.myworkdayjobs.com/en-US/nw/job/Sterling-VA/Dev-Ops-Engineer_JR102017
P&G - Procter & Gamble,IT Engineering - Software - Platform - & Network - 2027 Grads,"Cincinnati, OH",2027-SWE-College-Jobs,Other,"$85,000.00 - $122,200.00",7d,https://pg.wd5.myworkdayjobs.com/en-US/1000/job/CINCINNATI-GENERAL-OFFICES/IT-Engineering--Software--Platform----Network----2027-Grads-_R000157918
Power Digital,Junior Software Engineer,Remote - USA +1,2027-SWE-College-Jobs,Other,,7d,https://job-boards.greenhouse.io/powerdigitalmarketing/jobs/5219870007
Power Digital,Junior Software Engineer,Remote - USA +1,2027-SWE-College-Jobs,Other,,7d,https://job-boards.greenhouse.io/powerdigitalmarketing/jobs/5216069007
Power Digital,Junior Software Engineer,Remote - USA +1,2027-SWE-College-Jobs,Other,,7d,https://job-boards.greenhouse.io/powerdigitalmarketing/jobs/5219853007
Power Digital,Junior Software Engineer,Remote - USA +1,2027-SWE-College-Jobs,Other,,7d,https://job-boards.greenhouse.io/powerdigitalmarketing/jobs/5219859007
Power Digital,Junior Software Engineer,Remote - USA +1,2027-SWE-College-Jobs,Other,,7d,https://job-boards.greenhouse.io/powerdigitalmarketing/jobs/5219866007
Raymond James,2027 IT Accelerated Development Program - ADP - Software Developer Track - St. Petersburg - FL,"St. Petersburg, FL",2027-SWE-College-Jobs,Other,,7d,https://raymondjames.wd1.myworkdayjobs.com/en-US/raymondjamesearlycareers/job/Saint-Petersburg-Florida---United-States/XMLNAME-2027-IT-Accelerated-Development-Program--ADP----Software-Developer-Track---St-Petersburg--FL_R-0012718
Tatitlek,Junior Software Developer,USA,2027-SWE-College-Jobs,Other,,7d,https://careers-tatitlek.icims.com/jobs/2738/junior-software-developer/job
Varsity Brands,Associate Apparel Product Developer,"Farmers Branch, TX",2027-SWE-College-Jobs,Other,,7d,https://varsitybrands.wd503.myworkdayjobs.com/en-US/externalcareersite/job/TX---Farmers-Branch/Associate-Apparel-Product-Developer_JR114774
Greptile,Frontend Engineer,"San Francisco, CA",2027-SWE-College-Jobs,Other,,9d,https://jobs.ashbyhq.com/greptile/ce412761-a605-4540-9fb5-624c67ba2b02
KBR,Simulation Software Analyst / Engineer,"Beavercreek, OH",2027-SWE-College-Jobs,Other,,9d,https://kbr.wd5.myworkdayjobs.com/en-US/kbr_careers/job/Beavercreek-Ohio/Simulation-Software-Analyst---Engineer_R2128730
CompuGroup Medical SE & Co. KGaA,Software Support Specialist I,"Austin, TX",2027-SWE-College-Jobs,Other,,10d,https://cgm.wd3.myworkdayjobs.com/en-US/cgm/job/Austin--13640-Briarwick-Dr-Suite-110/Software-Support-Specialist-I_JR108644
General Dynamics Mission Systems,Software Engineer - Entry Level,"Manassas, VA",2027-SWE-College-Jobs,Other,"$77,843.00 - $86,358.00",10d,https://careers-gdms.icims.com/jobs/74471/software-engineer-%e2%80%93-entry-level/job
Morgan Stanley,Equity Research - Analyst/Associate - Software - New York,"New York City, NY",2027-SWE-College-Jobs,Other,"$110,000 (Est.)",10d,https://ms.wd5.myworkdayjobs.com/en-US/external/job/New-York-New-York-United-States-of-America/Equity-Research-Analyst-Associate---Software_JR040545-1
Nightwing,Dev Ops Engineer,"Sterling, VA",2027-SWE-College-Jobs,Other,"$77,000 - $163,000",10d,https://nwis.wd12.myworkdayjobs.com/en-US/nw/job/Sterling-VA/Dev-Ops-Engineer_JR101999
SERES,Embedded Firmware Engineer,"Milpitas, CA",2027-SWE-College-Jobs,Other,"$80,000 - $120,000",10d,https://www.driveseres.com/career/?gh_jid=8146278
SimVentions,Jr-to-Mid Software Developer,"Dahlgren, VA",2027-SWE-College-Jobs,Other,"$79,000.00 - $109,760.00",10d,https://careers-simventions.icims.com/jobs/1618/jr-to-mid-software-developer/job
SpaceX,Software Engineer - Simulation & Flight Systems,"Hawthorne, CA",2027-SWE-College-Jobs,Other,"$125,000.00 - $160,000.00",10d,https://boards.greenhouse.io/spacex/jobs/8735368002?gh_jid=8735368002
SpaceX,Full Stack Software Engineer - Simulation & Flight Systems,"Hawthorne, CA",2027-SWE-College-Jobs,Other,"$125,000.00 - $160,000.00",10d,https://boards.greenhouse.io/spacex/jobs/8731959002?gh_jid=8731959002
Accenture Federal Services,Cloud DevOps Engineer,"Los Angeles, CA",2027-SWE-College-Jobs,Other,,11d,https://boards.greenhouse.io/accenturefederalservices/jobs/4703600006?gh_jid=4703600006
Bespoke Technologies,ServiceNow Developer,"Northern VA, VA",2027-SWE-College-Jobs,Other,,11d,http://bespoketechinc.applytojob.com/apply/P7dQwZcnVc/ServiceNow-Developer
Guidehouse,Data Analyst - Dashboard Developer,"Arlington, VA",2027-SWE-College-Jobs,Other,,11d,https://guidehouse.wd1.myworkdayjobs.com/en-US/external/job/US---VA-Arlington/Data-Analyst--Dashboard-Developer-_42823-1
National Information Solutions Cooperative,Software Developer - Telecom Bill Calculations Software - Back End - Python,"Cedar Rapids, IA +2",2027-SWE-College-Jobs,Other,,11d,https://job-boards.greenhouse.io/testnisc/jobs/8142921
National Information Solutions Cooperative,Software Developer - Telecom Bill Calculations Software - Back End - Python,"Cedar Rapids, IA +2",2027-SWE-College-Jobs,Other,,11d,https://job-boards.greenhouse.io/nisc/jobs/8142867
National Information Solutions Cooperative,Software Developer - Telecom Bill Calculations Software - Back End - Python,"Cedar Rapids, IA +2",2027-SWE-College-Jobs,Other,,11d,https://job-boards.greenhouse.io/testnisc/jobs/8142924
National Information Solutions Cooperative,Software Developer - Telecom Bill Calculations Software - Back End - Python,"Cedar Rapids, IA +2",2027-SWE-College-Jobs,Other,,11d,https://job-boards.greenhouse.io/testnisc/jobs/8142918
Peraton,Cobol Software Developer,USA,2027-SWE-College-Jobs,Other,"$51,000 - $82,000",11d,https://careers-peraton.icims.com/jobs/169890/cobol-software-developer/job
Peraton,Cobol Software Developer,USA,2027-SWE-College-Jobs,Other,"$51,000 - $82,000",11d,https://careers-peraton.icims.com/jobs/169891/cobol-software-developer/job
Peterson Technologies,Cloud Software Engineer,"Annapolis Junction, MD",2027-SWE-College-Jobs,Other,"$165,000 - $200,000",11d,http://petersontechnologies.applytojob.com/apply/XJxNmWnsnO/Cloud-Software-Engineer
SpaceX,Wi-Fi Software Engineer - Starlink,"Bastrop, TX",2027-SWE-College-Jobs,Other,,11d,https://boards.greenhouse.io/spacex/jobs/8715500002?gh_jid=8715500002
TJX,Front End,"Concord, CA",2027-SWE-College-Jobs,Other,$17.90 to $18.40 per hour,11d,https://tjx.wd1.myworkdayjobs.com/en-US/tjx_external/job/Concord-CA-94523/Front-End_REQ148129
Anduril,Software Engineer - Tracking,"Broomfield, CO +1",2027-SWE-College-Jobs,Other,"$111,000 - $147,000   USD",12d,https://boards.greenhouse.io/andurilindustries/jobs/5215629007?gh_jid=5215629007
Anduril,Software Engineer - Battlespace Awareness,"Broomfield, CO +1",2027-SWE-College-Jobs,Other,"$111,000 - $147,000   USD",12d,https://boards.greenhouse.io/andurilindustries/jobs/5215627007?gh_jid=5215627007
Blue Origin,Launch and Test Engineer III - Ground Software,"Space Coast, FL",2027-SWE-College-Jobs,Other,,12d,https://blueorigin.wd5.myworkdayjobs.com/en-US/blueorigin/job/Space-Coast-FL/Launch-and-Test-Engineer-III--Ground-Software-_R70730-1
Health Catalyst,Jr DevOps Engineer- Interoperability,"Salt Lake City, UT",2027-SWE-College-Jobs,Other,,12d,https://healthcatalyst.wd5.myworkdayjobs.com/en-US/healthcatalystcareers/job/Salt-Lake-City-UT/Jr-DevOps-Engineer--Interoperability_REQ-3280
Nike,Footwear Product Developer,"Beaverton, OR",2027-SWE-College-Jobs,Other,,12d,https://nike.wd1.myworkdayjobs.com/en-US/nke/job/Beaverton-Oregon/Footwear-Product-Developer_R-90233
OmegaHires,SAP ABAP Developer,Remote - USA,2027-SWE-College-Jobs,Other,$50 - $70,12d,http://omegahires.applytojob.com/apply/uk9wgVVYYW/SAP-ABAP-Developer
SUSE,Cloud Native Support Engineer,"Pleasant Grove, UT +6",2027-SWE-College-Jobs,Other,,12d,https://suse.wd3.myworkdayjobs.com/en-US/jobsatsuse/job/Pleasant-Grove-UT-United-States-of-America/Cloud-Native-Support-Engineer_71007758
The New York Times,Associate Newsroom Software Engineer - Interactive News,"New York City, NY",2027-SWE-College-Jobs,Other,,12d,https://job-boards.greenhouse.io/thenewyorktimes/jobs/4721982005
Apex Technology,Full Stack Developer - Business Systems,"Los Angeles, CA",2027-SWE-College-Jobs,Other,,13d,https://jobs.ashbyhq.com/apex-technology-inc/e0dcbd0f-ef84-4412-baee-d327a90ff8d3
Applied Materials,Global Software Support Engineer I,"Austin, TX",2027-SWE-College-Jobs,Other,"$70,000.00 - $95,500.00",13d,https://amat.wd1.myworkdayjobs.com/en-US/external/job/AustinTX/Global-Software-Support-Engineer-I_R2625245
LMI Innovation,SharePoint & Power Platform Developer,"Wright-Patterson AFB, OH",2027-SWE-College-Jobs,Other,"$105,000.00 - $125,000",13d,https://careers-lmi.icims.com/jobs/14447/sharepoint-%26-power-platform-developer/job
National Information Solutions Cooperative,Software Developer - Meter Data Management Software - Full Stack - Back End,"Cedar Rapids, IA +2",2027-SWE-College-Jobs,Other,"$25,000 (Est.)",13d,https://job-boards.greenhouse.io/testnisc/jobs/8137829
Assyst,.NET Developer - Entry Level,"Sterling, VA",2027-SWE-College-Jobs,Other,,14d,https://job-boards.greenhouse.io/assystinc/jobs/4371586009
CACI,Software Engineer - Early Career - Cloud,"Remote - Hanover, MD",2027-SWE-College-Jobs,Other,"$58,000 - $115,900",14d,https://caci.wd1.myworkdayjobs.com/en-US/external/job/Hanover-MD-US/Software-Engineer---Early-Career---Cloud_330679
LMI Innovation,Jr. Android Engineer - RFID,Remote - USA,2027-SWE-College-Jobs,Other,"$57,000 - $97,000",14d,https://careers-lmi.icims.com/jobs/14418/jr.-android-engineer-%28rfid%29/job
Teledyne,Jr. Adobe Captivate Developer,"Texas, USA",2027-SWE-College-Jobs,Other,,14d,https://flir.wd1.myworkdayjobs.com/en-US/flircareers/job/US---Field---Texas/Jr-Adobe-Captivate-Developer_REQ36327
Teledyne,Jr. Adobe Captivate Developer,"Texas, USA",2027-SWE-College-Jobs,Other,,14d,https://flir.wd1.myworkdayjobs.com/en-US/flircareers/job/US---Field---Texas/Jr-Adobe-Captivate-Developer_REQ36326
Amentum,C/C++ Software Developer,"Dahlgren, VA",2027-SWE-College-Jobs,Other,"$80,000 - $110,000",17d,https://pae.wd1.myworkdayjobs.com/en-US/amentum_careers/job/US-VA-Dahlgren/C-C---Software-Developer_R0168336
Careerswift,JUNIOR SOFTWARE DEVELOPER,USA,2027-SWE-College-Jobs,Other,"$65,000 - $85,000",17d,https://jobs.ashbyhq.com/careerswift.ai/90833e01-246c-4e30-97a6-4dd3ac317876
CVS Health,Front End Pharmacy Tech,"Pittsburgh, PA",2027-SWE-College-Jobs,Other,$17.00 - $28.46,17d,https://cvshealth.wd1.myworkdayjobs.com/en-US/cvs_health_careers/job/PA---Pittsburgh/Front-End-Pharmacy-Tech_R1006948
Fidelity Investments,January 2027 - Leap Software Engineer,"Westlake, TX +2",2027-SWE-College-Jobs,Other,,17d,https://fmr.wd1.myworkdayjobs.com/en-US/targeted/job/Westlake-TX/January-2027---Leap-Software-Engineer_2133859
Fidelity Investments,July 2027 - Leap Software Engineer,"Westlake, TX +2",2027-SWE-College-Jobs,Other,,17d,https://fmr.wd1.myworkdayjobs.com/en-US/targeted/job/Westlake-TX/July-2027---Leap-Software-Engineer_2133877
Fidelity Investments,April 2027 - Leap Software Engineer,"Westlake, TX +2",2027-SWE-College-Jobs,Other,,17d,https://fmr.wd1.myworkdayjobs.com/en-US/targeted/job/Westlake-TX/April-2027---Leap-Software-Engineer_2133870
Book of the Month,Associate Software Engineer - Frontend,"New York City, NY",2027-SWE-College-Jobs,Other,"$80,000 - $100,000",18d,http://bookofthemonth.applytojob.com/apply/ByZkWONsJH/Associate-Software-Engineer-Frontend
Bristol Myers Squibb,Veeva CRM Admin/Developer - Field Enablement,USA,2027-SWE-College-Jobs,Other,"$65,790 - $79,722",18d,https://bristolmyerssquibb.wd5.myworkdayjobs.com/en-US/bms/job/Princeton---NJ---US/Veeva-CRM-Admin-Developer---Field-Enablement_R1605331
ICF,Appian Developer- Remote,"Reston, VA",2027-SWE-College-Jobs,Other,"$81,499.00 - $138,549.00",18d,https://icf.wd5.myworkdayjobs.com/en-US/icfexternal_career_site/job/Reston-VA/Appian-Developer--Remote_R2501916-1
ICF,Computer Scientist / Software Developer - Junior - Security Clearance Required,"Adelphi, MD",2027-SWE-College-Jobs,Other,"$81,499.00 - $138,549.00",18d,https://icf.wd5.myworkdayjobs.com/en-US/icfexternal_career_site/job/Adelphi-MD/Computer-Scientist---Software-Developer--Junior---Security-Clearance-Required_R2600165
MRI Software,Account Manager - Occupier Software Solutions,"Cleveland, OH",2027-SWE-College-Jobs,Other,,18d,https://mrisoftware.wd501.myworkdayjobs.com/en-US/external_careersite/job/Cleveland-Ohio-Office/Account-Manager---Occupier-Software-Solutions_R-109192
Amentum,RTOS / VXWorks developer,"Dahlgren, VA",2027-SWE-College-Jobs,Other,"$80,000 - $140,000",19d,https://pae.wd1.myworkdayjobs.com/en-US/amentum_careers/job/US-VA-Dahlgren/RTOS---VXWorks-developer_R0168163-1
Axos Bank,JBATA- Application Developer,"San Diego, CA",2027-SWE-College-Jobs,Other,$30.00 - $30.00,19d,https://axos.wd5.myworkdayjobs.com/en-US/axos/job/HQ---San-Diego-CA/JBATA--Application-Developer_JR4464
Blend,Software Engineer - AI Native - Full Stack,"Raleigh, NC",2027-SWE-College-Jobs,Other,,19d,https://job-boards.greenhouse.io/blend/jobs/6141420004
Guidehouse,DevSecOps Cloud Engineer,"Remote - San Antonio, TX",2027-SWE-College-Jobs,Other,"$46,000.00 - $76,000.00",19d,https://guidehouse.wd1.myworkdayjobs.com/en-US/external/job/US---TX-San-Antonio/DevSecOps-Cloud-Engineer_42321
Northrop Grumman,Associate Software Engineer,"Rolling Meadows, IL",2027-SWE-College-Jobs,Other,"$72,700.00 - $109,100.00",19d,https://ngc.wd1.myworkdayjobs.com/en-US/northrop_grumman_external_site/job/United-States-Illinois-Rolling-Meadows/Associate-Software-Engineer_R10245470
American Association for Cancer Research,Junior Salesforce Developer,"Philadelphia, PA",2027-SWE-College-Jobs,Other,,20d,https://careers-aacr.icims.com/jobs/1787/junior-salesforce-developer/job
SharkNinja,Associate Product Developer - Ninja APAC,"Needham, MA",2027-SWE-College-Jobs,Other,,20d,https://job-boards.greenhouse.io/sharkninjaoperatingllc/jobs/4703760006
SharkNinja,Associate Product Developer - Indoor Heated,"Needham, MA",2027-SWE-College-Jobs,Other,"$56,300 - $75,000   USD",20d,https://job-boards.greenhouse.io/sharkninjaoperatingllc/jobs/4702969006
Valsoft Corporation,Software Support Specialist,USA,2027-SWE-College-Jobs,Other,"$65,000 - $75,000 USD",20d,https://apply.workable.com/valsoft-corp/j/26C53130AE/
Avanade,Junior DevOps Engineer,"Cincinnati, OH",2027-SWE-College-Jobs,Other,"$76,000 - $110,200",21d,https://accenture.wd103.myworkdayjobs.com/en-US/avanadecareers/job/Cincinnati-4th-Street-Corp/Junior-DevOps-Engineer_R00332498
Swift,Software Engineer - Hybrid,"Manassas, VA",2027-SWE-College-Jobs,Other,"$82,361.00 (Est.)",21d,https://swift.wd3.myworkdayjobs.com/en-US/join-swift/job/Manassas-United-States/Software-Engineer_2026-15645-1
Ace IT Careers,QA Software Tester - Entry Level,"Atlanta, GA +5",2027-SWE-College-Jobs,Other,,24d,https://apply.workable.com/ace-it-careers-1/j/123BC500CB/
LMI Innovation,Integrating Firmware Engineer-Mesh,Remote - USA,2027-SWE-College-Jobs,Other,"$60,000 - $95,000",24d,https://careers-lmi.icims.com/jobs/14396/integrating-firmware-engineer-mesh/job
Penn State,Systems Administrator - Linux/Cloud,"Reston, VA",2027-SWE-College-Jobs,Other,"$74,760.00 - $123,480.00",24d,https://psu.wd1.myworkdayjobs.com/en-US/psu_staff/job/Reston-VA/Systems-Administrator--Linux-Cloud-_REQ_0000079324-2
Swift,Jr. Software Development Engineer in Test - SDET,"Manassas, VA",2027-SWE-College-Jobs,Other,"$82,361 (Est.)",24d,https://swift.wd3.myworkdayjobs.com/en-US/join-swift/job/Manassas-United-States/Jr-Software-Development-Engineer-in-Test--SDET-_2026-16183-1
Impact,Associate Software Engineer,"Santa Barbara, CA",2027-SWE-College-Jobs,Other,"$80,000.00 - $90,000.00",25d,https://job-boards.greenhouse.io/impact/jobs/8645964002
Curtiss-Wright,Associate Software Development Engineer,"Tewksbury, MA +1",2027-SWE-College-Jobs,Other,"$  74,100 - $95,000",26d,https://curtisswright.wd1.myworkdayjobs.com/en-US/cw_external_career_site/job/US-MA-Tewksbury-TCG/Associate-Software-Development-Engineer_JR12926-1
Motorola Solutions,Software Engineer II,"Schaumburg, IL",2027-SWE-College-Jobs,Other,"$73,800 - $107,600 USD",41d,https://motorolasolutions.wd5.myworkdayjobs.com/en-US/careers/job/Schaumburg-IL/Software-Engineer-II_R66729
WHOOP,Android Engineer I,"Boston, MA",2027-SWE-College-Jobs,Other,"$105,000 - $145,000",42d,https://jobs.ashbyhq.com/whoop/2910a5f6-fb5e-4fe6-bb9a-24d6995d8173
Samsara,Software Engineer II,Remote - USA,2027-SWE-College-Jobs,Other,,47d,https://www.samsara.com/company/careers/roles/8036387?gh_jid=8036387
Motorola Solutions,Web Interface Software Engineer,"Los Angeles, CA",2027-SWE-College-Jobs,Other,$43.27 - $57.00 / hour,48d,https://motorolasolutions.wd5.myworkdayjobs.com/en-US/careers/job/Los-Angeles-CA/Web-Interface-Software-Engineer_R66626
Northrop Grumman,SDS Associate / Embedded Software Engineer - 19013,"Roy, UT",2027-SWE-College-Jobs,Other,"$65,800.00 - $98,800.00",48d,https://ngc.wd1.myworkdayjobs.com/en-US/northrop_grumman_external_site/job/United-States-Utah-Roy/SDS-Associate---Embedded-Software-Engineer---19013-_R10239748
CarGurus,Software Development Engineer II - Developer Experience Architecture,"Boston, MA",2027-SWE-College-Jobs,Other,,49d,https://careers.cargurus.com/us/en/job/8050961?gh_jid=8050961
Relativity,Software Engineer,"Illinois, USA",2027-SWE-College-Jobs,Other,"$79,000 (Est.)",53d,https://kcura.wd1.myworkdayjobs.com/en-US/external_career_site/job/Illinois/Software-Engineer_26-0317
Klaviyo,Software Engineer II - Mobile Developer - Android/Kotlin - Mobile App Growth,"Boston, MA",2027-SWE-College-Jobs,Other,,54d,https://www.klaviyo.com/careers/jobs/7792539003?gh_jid=7792539003
Analog Devices,Associate Engineer: Embedded Audio Software,"San Jose, CA",2027-SWE-College-Jobs,Other,"$82,787 - $113,857",55d,https://analogdevices.wd1.myworkdayjobs.com/en-US/external/job/US-CA-San-Jose-Rio-Robles/Associate-Engineer--Embedded-Audio-Software_R263781
TJX,front end,"West Valley City, UT",2027-SWE-College-Jobs,Other,$14.50 to $15.00 per hour,58d,https://tjx.wd1.myworkdayjobs.com/en-US/tjx_external/job/West-Valley-City-UT-84120/front-end_REQ130082-1
Carnegie Mellon University,Systems Software Engineer - Computing Services,"Pittsburgh, PA",2027-SWE-College-Jobs,Other,,63d,https://cmu.wd115.myworkdayjobs.com/en-US/cmu/job/Pittsburgh-PA/Systems-Software-Engineer---Computing-Services_2024765
Ridgeline,Content Developer,"San Ramon, CA",2027-SWE-College-Jobs,Other,"$76,000 - $97,000",67d,https://boards.greenhouse.io/ridgeline/jobs/7784169003?gh_jid=7784169003
Walker & Dunlop,Experienced Front-End Insurance Analyst,"Overland Park, KS +3",2027-SWE-College-Jobs,Other,"$64,000 - $75,000",67d,https://walkerdunlop.wd1.myworkdayjobs.com/en-US/wd/job/Overland-Park-KS-USA/Experienced-Front-End-Insurance-Analyst_Req-1947
Civis Analytics,Software Engineer - Contract,"Remote - Chicago, IL +1",2027-SWE-College-Jobs,Other,"$90,000 (Est.)",69d,https://job-boards.greenhouse.io/civisanalytics/jobs/8021887
Murray Company Mechanical Contractors,Associate Programmer - Full Stack,"Cypress, CA",2027-SWE-College-Jobs,Other,"$75,000.00 - $95,000.00",70d,https://apply.workable.com/murray-company/j/C050614DCC/
ARSIEM,390 - Jr. Software Engineer,"Ft. Meade, MD",2027-SWE-College-Jobs,Other,"$103,000 - $115,000",76d,https://jobs.lever.co/arsiem/55fc1d5c-1a48-4386-a1e5-3ac54ca2dee7
Parsons,Software Engineer TS,"Centreville, VA",2027-SWE-College-Jobs,Other,"$63,600.00 - $111,300.00",77d,https://parsons.wd5.myworkdayjobs.com/en-US/search/job/US---VA-Centreville/Software-Engineer_R175644-1
Pariveda,Technical Software Consultant,"El Segundo, CA",2027-SWE-College-Jobs,Other,"$85,400 - $94,000",82d,https://jobs.ashbyhq.com/pariveda/dc6d0202-395c-42b0-b55e-0f95e3f49c40
Pariveda,Technical Software Consultant,"San Francisco, CA",2027-SWE-College-Jobs,Other,"$91,800 - $101,000",82d,https://jobs.ashbyhq.com/pariveda/d825ed65-edd8-4540-92c9-4c01f2b6a982
VivSoft Technologies,Software Engineer - Entry Level,"Herndon, VA",2027-SWE-College-Jobs,Other,"$70,000 - $85,000",91d,http://vivsofttechnologiesfa.applytojob.com/apply/QLa8RzmXAc/Software-Engineer-Entry-Level
Axos Bank,AVP - Frontend Outsystems Manager,"San Diego, CA +3",2027-SWE-College-Jobs,Other,"$110,000.00 - $140,000.00",94d,https://axos.wd5.myworkdayjobs.com/en-US/axos/job/San-Diego-CA/AVP--Frontend-Engineer_JR1041
IsI Enterprises,Junior Cloud Engineer - Hybrid,"Herndon, VA",2027-SWE-College-Jobs,Other,"$80,000 - $95,000",102d,http://isienterprises.applytojob.com/apply/MFGArI1zqR/Junior-Cloud-Engineer-Hybrid
Sonos,Junior Embedded Software Development Engineer,"Boston, MA",2027-SWE-College-Jobs,Other,"$93,000 (Est.)",103d,https://sonos.wd1.myworkdayjobs.com/en-US/sonos/job/Boston-MA/Junior-Embedded-Software-Development-Engineer_R2666
Relativity,Software Engineer,"Illinois, USA",2027-SWE-College-Jobs,Other,"$79,000 (Est.)",105d,https://kcura.wd1.myworkdayjobs.com/en-US/external_career_site/job/Illinois/Software-Engineer_26-0232
